Cartucho Desechable de HHC al 90% Space Cart - Iguana Smoke;Cartucho desechable de 1ml al 90% de HHC, proveniente de plantas de cáńamo, disponible en varios aromas. Se conecta a cualquier tipo de batería con conexión 510. Hasta 300 caladas. 0% nicotina, 0% THC. No contiene VG, PG, PEG, MCT o cualquier otro agente de corte. Disfruta del último cannabinoide que apasiona a los fans de la planta de cannabis y está revolucionando la industria del cannabis, el HHC. En un formato cómodo, portátil, ligero y discreto. Ideal para llevar siempre contigo. Disponible en varios aromas. Alta calidad, placer sensorial.żQué es el HHC? El HHC es un cannabinoide semisintético (obtenido a partir de precursores naturales de la planta del cannabis) de estructura química muy similar al THC y descubierto por el químico estadounidense Roger Adams en 1940. Existe una amplia gama de productos derivados en el mercado. Los cartuchos HHC de Iguana Smoke se encuentran entre los mejores productos de HHC y cumplen con todos los estándares de calidad. Disfruta de una experiencia única con este producto legal.Cómo se usa. Sólo debes retirarlo de la bolsa y conectarlo a la batería. No es rellenable, una vez que se ha agotado, se desecha. Los vapers HHC de Iguana Smoke son ideales para los que no quieren complicarse con una tediosa manipulación del dispositivo de vapeo. Más sencillo, imposible. Para un óptimo resultado, mantén el cartucho desechable de HHC en posición vertical a temperatura ambiente, lejos de la luz solar y en un lugar fresco y seguro.Beneficios. Nuestro innovador cartucho desechable de HHC Space Cart es uno de los primeros productos de su clase en Europa. Vapers HHC diseńados para aquellas personas que quieren disfrutar de una experiencia de vapeo diferente y disfrutar de los efectos del HHC con garantías de seguridad y confianza. Producto de coleccionismo. Importante: es necesario disponer de una batería para poder usarlo.Ingredientes. HHC aislado de cáńamo industrial y terpenos naturales.Si quieres más información sobre los vapers HHC o beneficios del cannabis, puedes escribir a hello@profesorcbd.com o consultar nuestro apartado de preguntas frecuentes en la home.  En nuestra web encontrarás una gran variedad de productos del cannabinoide natural CBD, que comercializamos en formatos como flores de cáńamo o aceite de cannabis. Estamos especializados en venta de productos de Cannabis Sativa con altos estándares de seguridad y eficacia.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/Mockupder.png?v=1708343952
Vaper desechable de HHC Space Vape;El vapeador desechable de Iguana Smoke Space Vape es perfecto para quienes quieren iniciarse en el mundo del HHC, el nuevo cannabinoide de moda entre los fans de las plantas de cannabis y las plantas de cáńamo. Con 600 caladas y una concentración de HHC del 90% (1.800mg por 2ml de líquido). No contiene nicotina ni THC. Este vaper desechable de HHC no necesita carga de batería (incorpora batería cargada) ni ningún tipo de líquido de relleno (viene con el depósito lleno). Su diseńo atractivo y su tamańo compacto lo convierten en un complemento ideal para llevar siempre contigo y mejorar tu experiencia de vapeo. Vapers HHC de alta calidad. Alta concentración.żQué es el HHC?El HHC es un cannabinoide semisintético (obtenido a partir de precursores naturales de la planta del cannabis) de estructura química muy similar al THC y descubierto por el químico estadounidense Roger Adams en 1940. Existe una amplia gama de productos derivados en el mercado. Estos vapers HHC se encuentran entre los mejores productos de HHC del mercado y cumplen con todos los estándares de calidad.Dimensiones: 105mmx24mmx11.2mmBatería: 380 mAhCapacidad: 2 mlCaladas: hasta 600Terpenos naturales de alta calidadHHC: 90% / 1800mgTHC: 0%Nicotina: 0%No contiene VG, PG, PEG, MCT o cualquier otro agente de corteProducto de coleccionismo.Cómo se usa. Abre el dispositivo de vapeo de HHC, usa, disfruta, tira y repite. Más sencillo, imposible. Brinda una experiencia única.Beneficios. La gran ventaja de este vaper desechable de HHC es la comodidad. Los vapers HHC de Iguana Smoke caben perfectamente en un bolsillo gracias a su diseńo compacto. Son ligeros y portátiles. Además, vienen con la batería incorporada, que aguantará toda la vida útil del vaporizador sin necesidad de recargarla. Una vez agotado, no tienes que aprender a cambiar ningún líquido: el pod de HHC se tira a la basura. Ideal para los fans de la experiencia del vapeo que buscan opciones sin nicotina y quieren adentrarse en el apasionante mundo del HHC.Ingredientes. HHC aislado derivado de cáńamo industrial y terpenos naturales.Sostenibilidad. Vapers HHC con tecnología de combustión limpia, diseńo antifugas, batería de bajo consumo Los fabricantes de pods desechables de HHC se han puesto las pilas para que este formato sea la opción más ecológica a pesar de ser de un solo uso. ĄY lo han conseguido! Entre las mejores marcas de cigarrillos electrónicos del mercado. Altos estándares de sostenibilidad.Si tienes cualquier otra duda sobre los beneficios del cannabis puedes consultar nuestras preguntas frecuentes haciendo scroll hasta final de nuestra home. En nuestra web encontrarás una gran variedad de productos del cannabinoide natural CBD, que comercializamos en formatos como flores de cáńamo o aceite de cannabis.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/Mockupcajashhcgelato.png?v=1708343780
Kit Iguana Power + Cartucho de HHC 90% - Iguana Smoke;El conjunto completo Batería Iguana Power + Cartucho HHC, de Iguala Smoke, brinda una mezcla ideal de eficacia e innovación en cannabinoides, al permitir combinar la Batería 510 con Cartuchos de HHC al 90%, disponibles en varios aromas (Amnesia, Gorilla Glue, Gelato, Lemon y Mango). Elige el aroma del cartucho y te lo enviaremos junto a la batería. Disfruta de una experiencia de vapeo de primera clase. Vapers HHC de alta calidad. La última obsesión de los fans de las plantas de cannabis.Con la Batería, conseguirás calentar y utilizar tu cartucho de HHC. Su compatibilidad es universal, por lo que también puede emplearse con otros líquidos o atomizadores. Tiene un botón de encendido, con tres utilidades distintas, dependiendo de las veces que se presione: 2 para precalentar (tarda 15 segundos), tres para cambiar de voltaje y cinco para encender. Portátil y duradera, puedes llevarla siempre contigo. Potencia ajustable.Batería: 320 MaHVoltaje: 2,7v  3,1v  3,6vFunción precalentamiento de 15 segundosConexión: USB-CLos cartuchos de HHC ofrecen una experiencia de vapeo única, basada en la innovación en cannabinoides, los componentes naturales de la planta de cannabis o plantas de cáńamo. Estos cartuchos al 90% de HHC se conectan a la batería y se desechan una vez que se ha agotado el líquido. Contienen aproximadamente 300 caladas y han sido diseńados para las personas que están en búsqueda permanente de algo distinto.żQué es el HHC? El HHC es un cannabinoide semisintético (obtenido a partir de precursores naturales de la planta del cannabis) de estructura química muy similar al THC y descubierto por el químico estadounidense Roger Adams en 1940. Existe una amplia gama de productos derivados en el mercado. Los cartuchos HHC de Iguana Smoke se encuentran entre los mejores productos de HHC del mercado y cumplen con todos los estándares de calidad. Disfruta de una experiencia única con este producto legal.Ingredientes. HHC aislado proveniente de cáńamo industrial al 90% (900mg en 1 ml de producto) y terpenos naturales. No te quedes sin probar la variedad Amnesia, una de las variedades de cannabis más potentes y conocidas en la industria del cannabis.Producto de coleccionismo.Si tienes cualquier otra duda sobre los beneficios del cannabis puedes consultar nuestras preguntas frecuentes haciendo scroll hasta final de nuestra home. En nuestra web encontrarás una gran variedad de productos del cannabinoide natural CBD, que comercializamos en formatos como flores de cáńamo o aceite de cannabis.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/BateriaconcartuchoHHC3.png?v=1708343924
Icerocks con 85,77% de CBD | La Cordobesa Espacial 2g;Los Icerocks de CBD son flores de CBD, cubiertas con aceite de CBD, a los que se ańade cristal aislado de CBD. La cubierta de cristal es una forma pura de cannabidiol (CBD aislado) muy valorada. No es de extrańar, porque gracias al cristal, el Icerock CBD alcanza un nivel de concentración impresionante de CBD: del 85,77%. Su nivel de THC es inferior al 0.2%. Perlas de CBD o el caviar del cannabis: el modo en que es habitual referirse a este producto de ProfesorCBD está a la altura de su leyenda. Nuestra joya de la corona un caramelo de los que no pican los dientes. Aroma único. Se envía en paquetes opacos y discretos que no desprenden ningún olor.Las resinas de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Ítem de utilización comercial. No apto para el consumo humano. Beneficios. El Icerock es nuestro producto con mayor porcentaje de CBD, por lo que brinda una experiencia muy potente. Sostenibilidad. Procedente del cáńamo industrial cultivado con semillas certificadas por la UE (Fedora 17) en el sur de Espańa. Producto orgánico.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435856
Cogollo de Flor Aromática de CBD al 4% ˇ La Cordobesa Harlequin Grindin;La Flor de CBD La CordobesaŽ Atleta es una flor aromática de cáńamo industrial rica en CBD (6,44%) y con menos de 0,2% de THC. Calidad superior. Esta flor se lanzó para celebrar la decisión de la Agencia Mundial Antidopaje de admitir el CBD como complemento legal. Súper olorosa y súper compacta. Tras unas semanas sin stock, vuelve a nuestro catálogo dispuesta a recuperar su lugar en el podio de vuestras flores de CBD favoritas. Pero viene con sorpresa un aroma más cítrico que nunca. Su variedad, Lemon Diesel, es una de las esencias cítricas más puras que existen entre las flores de CBD..Método de cultivo Greenhouse, que procura plantas de cannabis de mayor calidad que las que crecen al aire libre mediante cultivo exterior (outdoor). Las flores de cannabis provenientes de plantas de cáńamo industrial son totalmente legales y no producen efectos psicoactivos / efectos psicotrópicos. Sin efectos secundarios. También conocido como cannabis legal. Los paquetes son opacos y no desprenden ningún olor..Las flores de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Para mantener en buenas condiciones tus flores de CBD, te recomendamos almacenarla en envases herméticos, sin luz directa y lejos de la humedad y el calor. Las condiciones ambientales extremas podrían disminuir sus efectos beneficiosos. Nosotros te la enviaremos en un sobre kraft con cierre hermético, un tipo de papel que mantiene intactas sus propiedades y cualidades organolépticas. Ítem de utilización comercial. No apto para el consumo humano..Beneficios. La Flor de CBD La CordobesaŽ Atleta es una flor de CBD de cáńamo industrial con altos niveles de CBD (6,44%). Te gustará el aroma de estos cogollos de cáńamo si te gusta la limonada, el verano y los olores suaves y relajantes. Una clásica entre nuestra amplia variedad de flores. Producto de calidad..Sostenibilidad. Flores cultivadas en Málaga. La Flor de CBD La CordobesaŽ Atleta procede de un cultivo ecológico (sin fertilizantes químicos) con certificados BIO por la Unión Europea, por lo que su huella de carbono es mínima y no contiene metales pesados.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435857
Cogollo de Flor Aromática de CBD al 4% ˇ La Cordobesa Navideńa Grindin;La Flor de CBD La CordobesaŽ Atleta es una flor aromática de cáńamo industrial rica en CBD (6,44%) y con menos de 0,2% de THC. Calidad superior. Esta flor se lanzó para celebrar la decisión de la Agencia Mundial Antidopaje de admitir el CBD como complemento legal. Súper olorosa y súper compacta. Tras unas semanas sin stock, vuelve a nuestro catálogo dispuesta a recuperar su lugar en el podio de vuestras flores de CBD favoritas. Pero viene con sorpresa un aroma más cítrico que nunca. Su variedad, Lemon Diesel, es una de las esencias cítricas más puras que existen entre las flores de CBD..Método de cultivo Greenhouse, que procura plantas de cannabis de mayor calidad que las que crecen al aire libre mediante cultivo exterior (outdoor). Las flores de cannabis provenientes de plantas de cáńamo industrial son totalmente legales y no producen efectos psicoactivos / efectos psicotrópicos. Sin efectos secundarios. También conocido como cannabis legal. Los paquetes son opacos y no desprenden ningún olor..Las flores de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Para mantener en buenas condiciones tus flores de CBD, te recomendamos almacenarla en envases herméticos, sin luz directa y lejos de la humedad y el calor. Las condiciones ambientales extremas podrían disminuir sus efectos beneficiosos. Nosotros te la enviaremos en un sobre kraft con cierre hermético, un tipo de papel que mantiene intactas sus propiedades y cualidades organolépticas. Ítem de utilización comercial. No apto para el consumo humano..Beneficios. La Flor de CBD La CordobesaŽ Atleta es una flor de CBD de cáńamo industrial con altos niveles de CBD (6,44%). Te gustará el aroma de estos cogollos de cáńamo si te gusta la limonada, el verano y los olores suaves y relajantes. Una clásica entre nuestra amplia variedad de flores. Producto de calidad..Sostenibilidad. Flores cultivadas en Málaga. La Flor de CBD La CordobesaŽ Atleta procede de un cultivo ecológico (sin fertilizantes químicos) con certificados BIO por la Unión Europea, por lo que su huella de carbono es mínima y no contiene metales pesados.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435858
Cogollo de Flor Aromática de CBD al 4% ˇ La Cordobesa Tik Tok Grindin;La Flor de CBD La CordobesaŽ Atleta es una flor aromática de cáńamo industrial rica en CBD (6,44%) y con menos de 0,2% de THC. Calidad superior. Esta flor se lanzó para celebrar la decisión de la Agencia Mundial Antidopaje de admitir el CBD como complemento legal. Súper olorosa y súper compacta. Tras unas semanas sin stock, vuelve a nuestro catálogo dispuesta a recuperar su lugar en el podio de vuestras flores de CBD favoritas. Pero viene con sorpresa un aroma más cítrico que nunca. Su variedad, Lemon Diesel, es una de las esencias cítricas más puras que existen entre las flores de CBD..Método de cultivo Greenhouse, que procura plantas de cannabis de mayor calidad que las que crecen al aire libre mediante cultivo exterior (outdoor). Las flores de cannabis provenientes de plantas de cáńamo industrial son totalmente legales y no producen efectos psicoactivos / efectos psicotrópicos. Sin efectos secundarios. También conocido como cannabis legal. Los paquetes son opacos y no desprenden ningún olor..Las flores de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Para mantener en buenas condiciones tus flores de CBD, te recomendamos almacenarla en envases herméticos, sin luz directa y lejos de la humedad y el calor. Las condiciones ambientales extremas podrían disminuir sus efectos beneficiosos. Nosotros te la enviaremos en un sobre kraft con cierre hermético, un tipo de papel que mantiene intactas sus propiedades y cualidades organolépticas. Ítem de utilización comercial. No apto para el consumo humano..Beneficios. La Flor de CBD La CordobesaŽ Atleta es una flor de CBD de cáńamo industrial con altos niveles de CBD (6,44%). Te gustará el aroma de estos cogollos de cáńamo si te gusta la limonada, el verano y los olores suaves y relajantes. Una clásica entre nuestra amplia variedad de flores. Producto de calidad..Sostenibilidad. Flores cultivadas en Málaga. La Flor de CBD La CordobesaŽ Atleta procede de un cultivo ecológico (sin fertilizantes químicos) con certificados BIO por la Unión Europea, por lo que su huella de carbono es mínima y no contiene metales pesados.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435859
Cogollo de Flor Aromática de CBD al 4% ˇ La Generosa Tradicional Grindin;La Flor de CBD La CordobesaŽ Atleta es una flor aromática de cáńamo industrial rica en CBD (6,44%) y con menos de 0,2% de THC. Calidad superior. Esta flor se lanzó para celebrar la decisión de la Agencia Mundial Antidopaje de admitir el CBD como complemento legal. Súper olorosa y súper compacta. Tras unas semanas sin stock, vuelve a nuestro catálogo dispuesta a recuperar su lugar en el podio de vuestras flores de CBD favoritas. Pero viene con sorpresa un aroma más cítrico que nunca. Su variedad, Lemon Diesel, es una de las esencias cítricas más puras que existen entre las flores de CBD..Método de cultivo Greenhouse, que procura plantas de cannabis de mayor calidad que las que crecen al aire libre mediante cultivo exterior (outdoor). Las flores de cannabis provenientes de plantas de cáńamo industrial son totalmente legales y no producen efectos psicoactivos / efectos psicotrópicos. Sin efectos secundarios. También conocido como cannabis legal. Los paquetes son opacos y no desprenden ningún olor..Las flores de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Para mantener en buenas condiciones tus flores de CBD, te recomendamos almacenarla en envases herméticos, sin luz directa y lejos de la humedad y el calor. Las condiciones ambientales extremas podrían disminuir sus efectos beneficiosos. Nosotros te la enviaremos en un sobre kraft con cierre hermético, un tipo de papel que mantiene intactas sus propiedades y cualidades organolépticas. Ítem de utilización comercial. No apto para el consumo humano..Beneficios. La Flor de CBD La CordobesaŽ Atleta es una flor de CBD de cáńamo industrial con altos niveles de CBD (6,44%). Te gustará el aroma de estos cogollos de cáńamo si te gusta la limonada, el verano y los olores suaves y relajantes. Una clásica entre nuestra amplia variedad de flores. Producto de calidad..Sostenibilidad. Flores cultivadas en Málaga. La Flor de CBD La CordobesaŽ Atleta procede de un cultivo ecológico (sin fertilizantes químicos) con certificados BIO por la Unión Europea, por lo que su huella de carbono es mínima y no contiene metales pesados.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435860
Cogollo de Flor Aromática de CBD al 15,17% ˇ La Cordobesa Cannabigerol Grindin;La Flor de CBD La CordobesaŽ Atleta es una flor aromática de cáńamo industrial rica en CBD (6,44%) y con menos de 0,2% de THC. Calidad superior. Esta flor se lanzó para celebrar la decisión de la Agencia Mundial Antidopaje de admitir el CBD como complemento legal. Súper olorosa y súper compacta. Tras unas semanas sin stock, vuelve a nuestro catálogo dispuesta a recuperar su lugar en el podio de vuestras flores de CBD favoritas. Pero viene con sorpresa un aroma más cítrico que nunca. Su variedad, Lemon Diesel, es una de las esencias cítricas más puras que existen entre las flores de CBD..Método de cultivo Greenhouse, que procura plantas de cannabis de mayor calidad que las que crecen al aire libre mediante cultivo exterior (outdoor). Las flores de cannabis provenientes de plantas de cáńamo industrial son totalmente legales y no producen efectos psicoactivos / efectos psicotrópicos. Sin efectos secundarios. También conocido como cannabis legal. Los paquetes son opacos y no desprenden ningún olor..Las flores de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Para mantener en buenas condiciones tus flores de CBD, te recomendamos almacenarla en envases herméticos, sin luz directa y lejos de la humedad y el calor. Las condiciones ambientales extremas podrían disminuir sus efectos beneficiosos. Nosotros te la enviaremos en un sobre kraft con cierre hermético, un tipo de papel que mantiene intactas sus propiedades y cualidades organolépticas. Ítem de utilización comercial. No apto para el consumo humano..Beneficios. La Flor de CBD La CordobesaŽ Atleta es una flor de CBD de cáńamo industrial con altos niveles de CBD (6,44%). Te gustará el aroma de estos cogollos de cáńamo si te gusta la limonada, el verano y los olores suaves y relajantes. Una clásica entre nuestra amplia variedad de flores. Producto de calidad..Sostenibilidad. Flores cultivadas en Málaga. La Flor de CBD La CordobesaŽ Atleta procede de un cultivo ecológico (sin fertilizantes químicos) con certificados BIO por la Unión Europea, por lo que su huella de carbono es mínima y no contiene metales pesados.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435861
Cogollo de Flor Aromática de CBD al 15,17% ˇ La Cordobesa Naranjita Grindin;La Flor de CBD La CordobesaŽ Atleta es una flor aromática de cáńamo industrial rica en CBD (6,44%) y con menos de 0,2% de THC. Calidad superior. Esta flor se lanzó para celebrar la decisión de la Agencia Mundial Antidopaje de admitir el CBD como complemento legal. Súper olorosa y súper compacta. Tras unas semanas sin stock, vuelve a nuestro catálogo dispuesta a recuperar su lugar en el podio de vuestras flores de CBD favoritas. Pero viene con sorpresa un aroma más cítrico que nunca. Su variedad, Lemon Diesel, es una de las esencias cítricas más puras que existen entre las flores de CBD..Método de cultivo Greenhouse, que procura plantas de cannabis de mayor calidad que las que crecen al aire libre mediante cultivo exterior (outdoor). Las flores de cannabis provenientes de plantas de cáńamo industrial son totalmente legales y no producen efectos psicoactivos / efectos psicotrópicos. Sin efectos secundarios. También conocido como cannabis legal. Los paquetes son opacos y no desprenden ningún olor..Las flores de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Para mantener en buenas condiciones tus flores de CBD, te recomendamos almacenarla en envases herméticos, sin luz directa y lejos de la humedad y el calor. Las condiciones ambientales extremas podrían disminuir sus efectos beneficiosos. Nosotros te la enviaremos en un sobre kraft con cierre hermético, un tipo de papel que mantiene intactas sus propiedades y cualidades organolépticas. Ítem de utilización comercial. No apto para el consumo humano..Beneficios. La Flor de CBD La CordobesaŽ Atleta es una flor de CBD de cáńamo industrial con altos niveles de CBD (6,44%). Te gustará el aroma de estos cogollos de cáńamo si te gusta la limonada, el verano y los olores suaves y relajantes. Una clásica entre nuestra amplia variedad de flores. Producto de calidad..Sostenibilidad. Flores cultivadas en Málaga. La Flor de CBD La CordobesaŽ Atleta procede de un cultivo ecológico (sin fertilizantes químicos) con certificados BIO por la Unión Europea, por lo que su huella de carbono es mínima y no contiene metales pesados.;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001.webp?v=1708435862
